850.Amz3chldM1,3636321.0
850.USygt31.T2,2150745.0
850.USygt28.T1,2131291.0
850.USygt15.F,2107484.0
850.USygt9.T1,2042835.0
850.AmzC23chldM,1980527.0
850.USygt37.T1,1968823.0
850.USygt11.F,1961332.0
850.USygt12.T1,1948393.0
850.USygt32.T1,1899694.0
850.Amz5chldM,1888691.0
850.USygt16.B1,1870145.0
850.USygt9.M,1851918.0
850.Amz30adlt,1839832.0
850.USygt15.T2,1837152.0
850.USygt30.T1,1827698.0
850.USygt54.M,1825667.0
850.USygt22.F,1808447.0
850.USygt16.T1,1798109.0
850.USygt28.T2,1797922.0
850.USygt21.T2,1789480.0
850.AmzC25teenF,1789307.0
850.Amz1teenF,1760717.0
850.USygt11.M,1754155.0
850.USygt21.M,1753091.0
850.USygt27.M,1746051.0
850.USygt9.B1,1734330.0
850.USygt16.M,1731605.0
850.USygt22.T1,1696703.0
850.USygt31.T1,1692740.0
850.USygt29.T2,1677477.0
850.USygt49.T2,1670716.0
850.USygt3.T2,1667043.0
850.USygt14.F,1665796.0
850.USygt34.F,1662577.0
850.USygt25.B1,1659986.0
850.AmzC29adltF,1659454.0
850.USygt23.T1,1655918.0
850.USBldChld7,1654199.0
850.USygt23.F,1644276.0
850.USygt20.F,1639610.0
850.USygt33.T2,1631745.0
850.Amz32eldF,1620909.0
850.USygt17.T2,1617196.0
850.h68M.1,1611139.0
850.USygt5.M,1608848.0
850.USygt52.F,1604187.0
850.USygt33.M,1599299.0
850.USygt20.T1,1596142.0
850.USygt18.M,1593917.0
850.AmzC7chldM,1590021.0
850.TS8,1588514.0
850.USygt17.M,1588186.0
850.USygt11.T2,1581987.0
850.USygt5.F,1575274.0
850.USygt44.M,1559743.0
850.USygt53.F,1554284.0
850.USygt37.T2,1541166.0
850.USygt52.T1,1538889.0
850.Amz34eld,1533904.0
850.USBld1,1530587.0
850.USygt30.T2,1528372.0
850.USygt25.F,1525579.0
850.USygt10.T1,1518346.0
850.USygt8.F,1507841.0
850.AmzC20chldM,1501803.0
850.USchp33ChildB,1496628.0
850.USygt14.T2,1489736.0
850.USygt54.F,1485171.0
850.USygt54.T1,1484758.0
850.USygt43.F,1480624.0
850.h235M.1,1477752.0
850.USygt21.B1,1477064.0
850.USygt36.T1,1469011.0
850.USygt34.T1,1468056.0
850.USygt25.B2,1465087.0
850.USygt46.T2,1462524.0
850.USygt47.M,1461835.0
850.USygt19.T2,1461337.0
850.USygt19.M,1461129.0
850.USygt32.T2,1459453.0
850.USygt21.T1,1447389.0
850.USygt13.M,1443211.0
850.USygt46.M,1440175.0
850.h146B.4,1439351.0
850.USygt6.T2,1437421.0
850.USygt45.F,1436247.0
850.USygt51.T2,1434852.0
850.USchp33ChildA,1424993.0
850.USygt53.T2,1420872.0
850.USBldChld2,1417452.0
850.h144B.1,1416782.0
850.USygt5.T1,1416726.0
850.USygt54.T2,1416330.0
850.USygt6.M,1416075.0
850.USygt28.M,1411793.0
850.USygt29.T1,1405516.0
850.USygt25.S1,1404312.0
850.USygt18.T2,1401596.0
850.USygt20.T2,1398428.0
850.h146M.1,1397556.0
850.USygt16.F,1395339.0
850.h208M.1,1391977.0
850.AmzC13babyF,1389748.0
850.USygt30.F,1384270.0
850.USygt15.M,1383712.0
850.USygt46.F,1383572.0
850.h264M.1,1373175.0
850.USygt11.T1,1372009.0
850.USygt19.B1,1371844.0
850.h165M.1,1370802.0
850.USygt39.T2,1370475.0
850.USchp35Child,1368122.0
850.USinfTw12.2,1363883.0
850.USygt40.T2,1361625.0
850.USygt37.F,1358534.0
850.USygt5.T2,1357007.0
850.USBldChld8,1354682.0
850.USchp4Infant,1353412.0
850.USygt53.T1,1350180.0
850.USygt53.M,1345923.0
850.TS194,1344903.0
850.USygt47.F,1344519.0
850.Amz14chld,1340417.0
850.USygt4.M,1335242.0
850.USchp33Mom,1334901.0
850.USygt19.T1,1334106.0
850.TS195,1333420.0
850.Amz29adlt,1332895.0
850.USygt20.M,1329398.0
850.Amz6chldM,1327473.0
850.AmzC27teenF,1326192.0
850.h144M.1,1322475.0
850.USygt44.B1,1320761.0
850.USchp35Mom,1319241.0
850.h147B.4,1314048.0
850.USygt50.F,1309480.0
850.h273M.1,1309250.0
850.USygt4.T2,1307747.0
850.USygt38.T1,1306504.0
850.USBldChld4,1305155.0
850.USchp60Child,1303626.0
850.USchp3Mom,1303409.0
850.USchp41Mom,1301626.0
850.F4T2pre4,1298594.0
850.Amz5eldF,1298141.0
850.USchp11Child,1297740.0
850.USchp25Child,1297261.0
850.F3T2pre4,1294865.0
850.AmzC14infF,1293961.0
850.USygt50.T1,1290429.0
850.F3T1pre4,1289459.0
850.USygt9.F,1285071.0
850.USygt4.F,1284796.0
850.h68A.4,1282068.0
850.h259S.1,1282017.0
850.USygt49.M,1281496.0
850.USygt41.T1,1281381.0
850.USBldAdlt6,1273412.0
850.h279M.1,1270674.0
850.USygt43.T2,1270375.0
850.USygt12.T2,1270173.0
850.USygt37.M,1266787.0
850.USygt41.F,1263446.0
850.USygt24.T1,1260842.0
850.AmzC21chldM,1258750.0
850.Amz2adltF,1251841.0
850.USygt42.T1,1248758.0
850.USygt18.T1,1246628.0
850.USygt48.F,1238282.0
850.h9S.1,1233721.0
850.USygt40.T1,1231391.0
850.USygt51.M,1230022.0
850.USygt26.T1,1225998.0
850.h95M.1,1225557.0
850.h186M.1,1221859.0
850.USygt52.M,1217846.0
850.h121S.1,1217437.0
850.AmzC19chldM,1214238.0
850.USygt37.B1,1213237.0
850.USygt16.T2,1211313.0
850.USygt27.F,1210963.0
850.USchp36Mom,1208165.0
850.h147A.4,1207870.0
850.h186S.1,1206449.0
850.USygt39.T1,1203929.0
850.USygt54.AS,1200097.0
850.USygt42.M,1199950.0
850.h165S.1,1197983.0
850.USygt42.F,1195511.0
850.AmzC18chldM,1192137.0
850.USygt35.T1,1190827.0
850.USinfTw20.2,1189226.0
850.h146A.4,1186298.0
850.USchp36Infant,1185377.0
850.TS1,1183783.0
850.USygt41.T2,1173520.0
850.USygt45.T2,1171685.0
850.USygt17.T1,1168643.0
850.USygt10.M,1162344.0
850.USygt49.F,1160257.0
850.USygt10.T2,1159724.0
850.USygt25.T1,1156941.0
850.USBldChld5,1154117.0
850.h209S.1,1152008.0
850.USBldChld10,1149815.0
850.USygt9.T2,1148952.0
850.h101M.1,1148574.0
850.h208A.1,1145523.0
850.TS110,1138344.0
850.USygt6.AS,1137819.0
850.AmzC12chldM,1135406.0
850.USinfTw20.1,1135117.0
850.USygt8.T1,1134648.0
850.TS127,1134601.0
850.USygt1.T1,1134523.0
850.USygt44.T2,1134173.0
850.USchp60Mom,1132769.0
850.Amz17chld,1132226.0
850.TS193,1125015.0
850.h9A.5,1124551.0
850.TS111,1122662.0
850.Amz5chldF2,1119130.0
850.USygt23.M,1115188.0
850.h101S.1,1113414.0
850.USygt50.M,1113341.0
850.USygt31.M,1112019.0
850.USygt51.F,1111396.0
850.USygt47.T1,1110483.0
850.h130A.4,1109059.0
850.USygt14.M,1108649.0
850.AmzC3adltF,1108025.0
850.USygt50.T2,1104001.0
850.USygt36.T2,1099733.0
850.USygt42.T2,1099306.0
850.USygt47.T2,1096275.0
850.USygt25.T2,1093973.0
850.USygt51.T1,1093651.0
850.USchp3Child,1092068.0
850.TS186,1087180.0
850.USchp1Mom,1086900.0
850.TS129,1084839.0
850.h60S.1,1081163.0
850.USygt52.T2,1080046.0
850.USygt43.T1,1079349.0
850.USinfTw8.1,1078713.0
850.h209M.1,1078003.0
850.TS26,1076953.0
850.USygt29.M,1073232.0
850.Amz19chld,1072745.0
850.USygt13.T2,1071621.0
850.USygt41.B1,1070814.0
850.USygt48.T1,1070794.0
850.USygt32.M,1070650.0
850.USygt43.M,1068853.0
850.USygt38.M,1068714.0
850.USygt40.M,1067356.0
850.TS128,1066613.0
850.USygt48.T2,1062986.0
850.TS165,1059854.0
850.USygt36.M,1058137.0
850.USygt46.T1,1057126.0
850.USchp25Mom,1055364.0
850.AmzC9adltF,1054027.0
850.USygt12.M,1046645.0
850.h128S.1,1046340.0
850.USygt39.F,1042951.0
850.USygt49.T1,1041451.0
850.USchp41Infant,1038005.0
850.Amz1baby,1037862.0
850.USygt7.T1,1037501.0
850.Amz25chld,1036930.0
850.AmzC26chldF,1036254.0
850.h181S.1,1036063.0
850.TS185,1032794.0
850.USygt13.T1,1032229.0
850.F4T1pre4,1030698.0
850.AmzC4chldM,1029501.0
850.TS164,1029059.0
850.USygt8.T2,1028645.0
850.h228S.1,1027297.0
850.TS163,1025431.0
850.h60M.1,1018041.0
850.h257M.1,1017684.0
850.USinfTw1.1,1015817.0
850.Amz20chld,1015551.0
850.h47M.1,1015258.0
850.TS4,1008259.0
850.Amz27chld,1007340.0
850.h301M.1,1004662.0
850.TS6,1004259.0
850.Amz15chld,1002555.0
850.USygt13.F,1001138.0
850.h130S.1,993722.0
850.USygt44.F,993209.0
850.USygt8.M,991975.0
850.USchp50Infant,984635.0
850.h147M.1,984317.0
850.AmzC15infF,981885.0
850.h186C.1,977374.0
850.h257S.1,977313.0
850.TS3,976665.0
850.Amz6teen,976081.0
850.USygt27.T2,974674.0
850.TS27,974309.0
850.USinfTw7.1,972963.0
850.TS25,972099.0
850.TS109,971105.0
850.h60A.2,970494.0
850.h144A.1,970283.0
850.USygt48.M,966207.0
850.USchp18Child,963599.0
850.Amz5chldF1,961760.0
850.USygt49.B1,961717.0
850.USygt45.T1,960149.0
850.USinfTw15.1,958535.0
850.USygt33.T1,955688.0
850.h85M.1,955157.0
850.h259M.1,955063.0
850.Amz3chldM2,954443.0
850.USygt35.M,953256.0
850.USygt32.S1,951567.0
850.Amz28chld,950736.0
850.h78S.1,949749.0
850.TS184,949592.0
850.TS15,948584.0
850.TS7,946285.0
850.h101B.3,945491.0
850.USinfTw16.2,942968.0
850.AmzC4chldF,941959.0
850.AmzC8adltM,941864.0
850.h78B.4,939367.0
850.h130M.1,939022.0
850.h78M.1,938661.0
850.AmzC7adltF,938425.0
850.Amz5teenF,936725.0
850.USygt14.T1,936614.0
850.USygt41.M,934086.0
850.Amz6eldM,928195.0
850.h85S.1,927836.0
850.USygt22.M,922120.0
850.h60B.2,921381.0
850.USygt1.M,919592.0
850.USygt1.F,919482.0
850.USygt38.T2,918862.0
850.Amz16chld,911828.0
850.USchp1Child,911283.0
850.h37M.1,909103.0
850.h9M.1,908913.0
850.h186A.1,908084.0
850.USinfTw16.1,907508.0
850.USinfTw2.2,904625.0
850.h35S.1,903615.0
850.k278M.1,899969.0
850.USchp18Mom,899253.0
850.USygt38.F,898678.0
850.h128M.1,898013.0
850.USygt30.M,892644.0
850.USygt3.T1,892469.0
850.USygt40.F,892334.0
850.AmzC6chldM1,892200.0
850.USinfTw7.2,891230.0
850.h101A.3,890752.0
850.USygt35.T2,889365.0
850.h130B.4,887765.0
850.TS9,885555.0
850.h181M.1,881820.0
850.USchp4Mom,877512.0
850.AmzC10adltF2,876930.0
850.USygt26.M,873986.0
850.USygt27.T1,873488.0
850.TS13,868395.0
850.USygt24.T2,864263.0
850.USygt4.T1,863867.0
850.h273B.2,863582.0
850.USygt7.M,862134.0
850.USinfTw2.1,860882.0
850.TS2,860428.0
850.USinfTw9.1,858881.0
850.USygt15.T1,853031.0
850.USygt7.T2,847888.0
850.Amz7adltF,847473.0
850.h305B.2,847289.0
850.AmzC1babyF1,845976.0
850.USygt39.M,845720.0
850.Amz4adltF,845699.0
850.h273A.2,843161.0
850.USygt1.T2,838628.0
850.h95S.1,834620.0
850.h37S.1,822581.0
850.USygt26.T2,815691.0
850.USinfTw13.1,815331.0
850.h10M.1,805733.0
850.h122M.1,805635.0
850.h85B.1,804722.0
850.USinfTw11.1,800296.0
850.h47S.1,794882.0
850.h228M.1,791588.0
850.h305M.1,791567.0
850.h279S.1,789137.0
850.USinfTw11.2,787545.0
850.USinfTw18.1,787409.0
850.h78A.4,782816.0
850.USinfTw19.1,782266.0
850.AmzC11adltF2,780672.0
850.USygt22.T2,776937.0
850.k278A.2,774762.0
850.AmzC1babyF2,768722.0
850.h121B.1,765963.0
850.AmzC10adltF1,765626.0
850.USygt34.M,764992.0
850.AmzC11adltF1,760061.0
850.USinfTw13.2,759922.0
850.Amz23chld,757404.0
850.USinfTw9.2,756709.0
850.h9B.5,751028.0
850.h18A.4,740942.0
850.h181C.1,734246.0
850.USinfTw15.2,728979.0
850.TS14,725147.0
850.Amz26chld,724709.0
850.Amz4chldM2,723062.0
850.Amz24chld,719485.0
850.AmzC8chldF,719046.0
850.AmzC6adltF,715873.0
850.Amz3chldF3,712777.0
850.USinfTw18.2,702433.0
850.k278B.2,700163.0
850.USygt24.M,698846.0
850.Amz18chld,696258.0
850.USinfTw10.1,681287.0
850.h122S.1,680237.0
850.Amz7eldM,677031.0
850.AmzC16chldM,673619.0
850.h165A.1,671337.0
850.USygt23.T2,662100.0
850.USinfTw5.2,658555.0
850.AmzC5adltF,657526.0
850.h85A.1,648965.0
850.Amz31adlt,647030.0
850.Amz13chld,639457.0
850.h235A.1,637117.0
850.USygt45.M,635864.0
850.USinfTw17.1,633992.0
850.USinfTw5.1,629453.0
850.USinfTw19.2,624237.0
850.USinfTw12.1,622496.0
850.h18B.4,622346.0
850.h279B.2,619291.0
850.h264A.2,612422.0
850.Amz21chld,610695.0
850.Amz22chld,608512.0
850.USinfTw8.2,606718.0
850.USinfTw21.2,604998.0
850.h264B.2,604804.0
850.USygt2.M,603485.0
850.AmzC4adltF,598623.0
850.h209A.2,592425.0
850.h181A.1,589122.0
850.AmzC2chldM2,588701.0
850.USinfTw10.2,588532.0
850.AmzC3chldM,588220.0
850.h121A.1,587901.0
850.Amz12inf,584151.0
850.AmzC2adltF,580864.0
850.AmzC24chldM,568900.0
850.Amz4chldM1,563897.0
850.Amz11inf,562038.0
850.AmzC17chldM,548622.0
850.USygt21.F,547125.0
850.h181B.1,532521.0
850.USygt44.T1,527949.0
850.AmzC32adltF,526895.0
850.h279A.2,519378.0
850.AmzC11adltF3,514081.0
850.h37B.1,512794.0
850.h95B.1,511582.0
850.AmzC33adltF,502509.0
850.USBldInf3,501029.0
850.h257B.1,499051.0
850.h235B.1,495870.0
850.h68B.4,494479.0
850.AmzC31adltF,492918.0
850.h95A.1,491912.0
850.h128A.1,487561.0
850.h47A.1,475330.0
850.AmzC12adltF,465646.0
850.USinfTw4.2,448555.0
850.h165B.1,448251.0
850.USinfTw3.2,423009.0
850.AmzC6chldM2,408947.0
850.AmzC2chldM1,406699.0
850.USygt12.F,406669.0
850.Amz6eldF,394119.0
850.USinfTw3.1,393860.0
850.AmzC28chldM,380984.0
850.h37A.1,379864.0
850.h47B.1,379368.0
850.h305C.2,367411.0
850.h257A.1,358728.0
850.AmzC5chldF,346347.0
850.AmzC3babyF,334539.0
850.USinfTw4.1,333008.0
850.Amz2infF,326276.0
850.h186B.1,312089.0
850.h209B.2,308612.0
850.AmzC22chldM,306466.0
850.Amz9baby,303357.0
850.AmzC9adltM,295426.0
850.TS5,292711.0
850.USinfTw21.1,288600.0
850.h10A.1,268889.0
850.USygt3.M,268183.0
850.AmzC30adltF,267318.0
850.USinfTw1.2,259589.0
850.h259B.2,244205.0
850.Amz33eld,240954.0
850.Amz10baby,237339.0
850.h259A.2,229219.0
850.USinfTw6.2,210331.0
850.AmzC5chldM,209707.0
850.h35A.3,203291.0
850.AmzC3adltM,203020.0
850.USygt25.M,183587.0
850.USinfTw6.1,167351.0
850.AmzC2babyF,165731.0
850.h301B.1,128757.0
850.h301A.1,124390.0
